"","x"
"572",0.753407218742974
"573",0.737039654565996
"574",0.689933219783418
"575",0.678431143245701
"576",0.69415196087287
"577",0.706127290619201
"578",0.725841589767887
"579",0.737429476608025
"580",0.719632974991727
"581",0.745593431816172
"582",0.764285315276854
"583",0.775709239646679
"584",0.771912884746989
"585",0.775313961914429
"586",0.683456414676647
"587",0.683202332617304
"588",0.645602886241403
"589",0.648829048247458
"590",0.614690783152647
"591",0.604233401873105
"592",0.643248304196406
"593",0.663561547117023
"594",0.668736667198106
"595",0.651127149668971
"596",0.640441746495531
"597",0.642727255701129
"598",0.626991511933529
"599",0.598772642831484
"600",0.625977245999807
"601",0.612134314126119
"602",0.70174428279691
"603",0.712160669592854
"604",0.725943149814069
"605",0.762853540785285
"606",0.748664164070653
"607",0.74924028015747
"608",0.789472950527395
"609",0.768914321889812
"610",0.771943008142374
"611",0.776985386940485
"612",0.777175132288766
"613",0.775643960774966
"614",0.780558524658534
"615",0.776967478604351
"616",0.775720532101208
"617",0.777278213991424
"618",0.751934177995775
"619",0.742004962910449
"620",0.695088167947547
"621",0.687982799977623
"622",0.701256364099104
"623",0.737816786647488
"624",0.7571212533016
"625",0.761485083236214
"626",0.750137413953927
"627",0.763665016035032
"628",0.707452786969649
"629",0.707707530234514
"630",0.719441747188386
"631",0.694389707524164
"632",0.656717332300055
"633",0.646516708803551
"634",0.637008429673405
"635",0.633669379826463
"636",0.629277076867845
"637",0.626591582584714
"638",0.603266796589762
"639",0.604060398940475
"640",0.576586535125501
"641",0.578445481596548
"642",0.562544542512838
"643",0.508298310263445
"644",0.500089012714457
"645",0.481985144786232
"646",0.569673368523496
"647",0.592895663823886
"648",0.590066764718637
"649",0.578379080238037
"650",0.60001839034488
"651",0.883702599212271
"652",0.863023609475474
"653",0.935054983708471
"654",0.88130012245425
"655",0.929138911452088
"656",0.918477824800252
"657",0.91080676036368
"658",0.91128955826391
"659",0.908692714172773
"660",0.90437507453394
"661",0.907041648033497
"662",0.90177621279914
"663",0.906417856080013
"664",0.906749393588362
"665",0.899562385753949
"666",0.903444077235787
"667",0.904119227550684
"668",0.900865133623437
"669",0.896891483115526
"670",0.896144555006684
"671",0.894919278287318
"672",0.890215116544946
"673",0.891192608768425
"674",0.887229029966987
"675",0.884498368865426
"676",0.87873061806338
"677",0.880718818634822
"678",0.877433037592501
"679",0.876465898420167
"680",0.876090849119015
"681",0.874301133236324
"682",0.873492175602378
"683",0.869963778510012
"684",0.865211298690726
"685",0.86445312661647
"686",0.865478217516168
"687",0.865290055475432
"688",0.863244923537507
"689",0.863350891021984
"690",0.867449335999315
"691",0.866454585432209
"692",0.869899656438824
"693",0.871648788986496
"694",0.861388796054326
"695",0.861080246746329
"696",0.862109269179296
"697",0.86345821362911
"698",0.861598209954645
"699",0.860570882292417
"700",0.860738544615142
"701",0.860486438467689
"702",0.860075573142833
"703",0.862823969713097
"704",0.860165685709616
"705",0.859960687704561
"706",0.859808340238756
"707",0.858565821568169
"708",0.861071865344448
"709",0.86234742764511
"710",0.862186229372565
"711",0.817413533270519
"712",0.82810814567835
"713",0.729937157363969
"714",0.76882514595661
"715",0.55325507351772
"716",0.425415598917629
"717",0.45032904592607
"718",0.421717361790261
"719",0.414745317914282
"720",0.400726418402916
"721",0.386696343366843
"722",0.362307189862608
"723",0.285723632139457
"724",0.268575353084048
"725",0.274295377213514
"726",0.264505358496226
"727",0.26402293449081
"728",0.275403178236377
"729",0.306471727167365
"730",0.370163901230054
"731",0.368979041010833
"732",0.38322264222394
"733",0.391648064571549
"734",0.37464487901669
"735",0.366820442253794
"736",0.404032724688654
"737",0.403163917253758
"738",0.409724311063441
"739",0.414431501669717
"740",0.414851759620692
"741",0.418108073116914
"742",0.426422594989649
"743",0.432765770078699
"744",0.437722239516907
"745",0.445321862666052
"746",0.438526661942625
"747",0.446520806324262
"748",0.503242868479956
"749",0.536063200345717
"750",0.501821177834841
"751",0.517518597059385
"752",0.504321589012013
"753",0.495619923225597
"754",0.512296640978587
"755",0.514074183300824
"756",0.51549386341259
"757",0.49165233769969
"758",0.490558053695733
"759",0.482878477265695
"760",0.489301412524758
"761",0.493021881310348
"762",0.490096362640239
"763",0.491303685697495
"764",0.49191702384601
"765",0.504202106271096
"766",0.51447681485947
"767",0.512858280467839
"768",0.510661765140038
"769",0.512636939750924
"770",0.511170110157646
"771",0.515728015516322
"772",0.517089410480048
"773",0.517114965689551
"774",0.51655386096565
