"","mean","StdDev","out","w.VNM","w.DBD","w.HPG","w.ACB"
"result.429",0.000630677666411575,0.0106496734099283,0.000113415543738133,0.182226717720702,0.434677808892617,0.0436252892372735,0.339470184149407
"result.430",0.000630992186319489,0.0106517519623127,0.000113459819866632,0.181728824727187,0.434832085892471,0.0436546113809436,0.339784477999399
"result.431",0.000631306706227403,0.010653834958517,0.00011350419932332,0.181230931733671,0.434986362892324,0.0436839335246136,0.340098771849391
"result.432",0.000631621226135318,0.0106559223959353,0.000113548682108195,0.180733038740155,0.435140639892177,0.0437132556682837,0.340413065699384
"result.433",0.000631935746043232,0.0106580142719579,0.000113593268221258,0.18023514574664,0.435294916892031,0.0437425778119537,0.340727359549376
"result.434",0.000632250265951146,0.0106601105839718,0.000113637957662508,0.179737252753124,0.435449193891884,0.0437718999556238,0.341041653399368
"result.435",0.00063256478585906,0.0106622113293607,0.000113682750431947,0.179239359759609,0.435603470891737,0.0438012220992938,0.34135594724936
"result.436",0.000632879305766974,0.0106643165055044,0.000113727646529574,0.178741466766093,0.43575774789159,0.0438305442429639,0.341670241099353
"result.437",0.000633193825674889,0.0106664261097796,0.000113772645955388,0.178243573772577,0.435912024891444,0.0438598663866339,0.341984534949345
"result.438",0.000633508345582803,0.0106685401395594,0.00011381774870939,0.177745680779062,0.436066301891297,0.043889188530304,0.342298828799337
"result.439",0.000633822865490717,0.0106706585922135,0.00011386295479158,0.177247787785546,0.43622057889115,0.043918510673974,0.34261312264933
"result.440",0.000634137385398632,0.0106727814651083,0.000113908264201958,0.17674989479203,0.436374855891004,0.0439478328176441,0.342927416499322
"result.441",0.000634451905306546,0.0106749087556065,0.000113953676940524,0.176252001798515,0.436529132890857,0.0439771549613141,0.343241710349314
"result.442",0.00063476642521446,0.0106770404610677,0.000113999193007278,0.175754108804999,0.43668340989071,0.0440064771049842,0.343556004199307
"result.443",0.000635080945122374,0.0106791765788482,0.000114044812402219,0.175256215811483,0.436837686890563,0.0440357992486542,0.343870298049299
"result.444",0.000635395465030288,0.0106813171063005,0.000114090535125349,0.174758322817968,0.436991963890417,0.0440651213923243,0.344184591899291
"result.445",0.000635709984938203,0.0106834620407743,0.000114136361176666,0.174260429824452,0.43714624089027,0.0440944435359943,0.344498885749284
"result.446",0.000636024504846117,0.0106856113796156,0.000114182290556171,0.173762536830936,0.437300517890123,0.0441237656796644,0.344813179599276
"result.447",0.000636339024754031,0.0106877651201673,0.000114228323263864,0.173264643837421,0.437454794889977,0.0441530878233344,0.345127473449268
"result.448",0.000636653544661945,0.0106899232597688,0.000114274459299745,0.172766750843905,0.43760907188983,0.0441824099670045,0.345441767299261
"result.449",0.00063696806456986,0.0106920857957563,0.000114320698663814,0.17226885785039,0.437763348889683,0.0442117321106745,0.345756061149253
"result.450",0.000637282584477774,0.0106942527254629,0.00011436704135607,0.171770964856874,0.437917625889536,0.0442410542543446,0.346070354999245
"result.451",0.000637597104385688,0.0106964240462182,0.000114413487376515,0.171273071863358,0.43807190288939,0.0442703763980146,0.346384648849237
"result.452",0.000637911624293602,0.0106985997553487,0.000114460036725147,0.170775178869843,0.438226179889243,0.0442996985416847,0.34669894269923
"result.453",0.000638226144201516,0.0107007798501776,0.000114506689401967,0.170277285876327,0.438380456889096,0.0443290206853547,0.347013236549222
"result.454",0.000638540664109431,0.010702964328025,0.000114553445406975,0.169779392882811,0.43853473388895,0.0443583428290248,0.347327530399214
"result.455",0.000638855184017345,0.0107051531862076,0.000114600304740171,0.169281499889296,0.438689010888803,0.0443876649726948,0.347641824249207
"result.456",0.000639169703925259,0.0107073464220392,0.000114647267401555,0.16878360689578,0.438843287888656,0.0444169871163649,0.347956118099199
"result.457",0.000639484223833174,0.0107095440328301,0.000114694333391127,0.168285713902264,0.43899756488851,0.0444463092600349,0.348270411949191
"result.458",0.000639798743741088,0.0107117460158877,0.000114741502708886,0.167787820908748,0.439151841888363,0.044475631403705,0.348584705799184
"result.459",0.000640113263649002,0.0107139523685162,0.000114788775354833,0.167289927915233,0.439306118888216,0.044504953547375,0.348898999649176
"result.460",0.000640427783556916,0.0107161630880166,0.000114836151328969,0.166792034921717,0.439460395888069,0.0445342756910451,0.349213293499168
"result.461",0.00064074230346483,0.0107183781716868,0.000114883630631292,0.166294141928202,0.439614672887923,0.0445635978347151,0.349527587349161
"result.462",0.000641056823372744,0.0107205976168217,0.000114931213261803,0.165796248934686,0.439768949887776,0.0445929199783852,0.349841881199153
"result.463",0.000641371343280659,0.010722821420713,0.000114978899220501,0.16529835594117,0.439923226887629,0.0446222421220552,0.350156175049145
"result.464",0.000641685863188573,0.0107250495806494,0.000115026688507388,0.164800462947655,0.440077503887482,0.0446515642657253,0.350470468899137
"result.465",0.000642000383096487,0.0107272820939166,0.000115074581122463,0.164302569954139,0.440231780887336,0.0446808864093953,0.35078476274913
"result.466",0.000642314903004401,0.010729518957797,0.000115122577065725,0.163804676960623,0.440386057887189,0.0447102085530654,0.351099056599122
"result.467",0.000642629422912316,0.0107317601695703,0.000115170676337175,0.163306783967108,0.440540334887042,0.0447395306967355,0.351413350449114
"result.468",0.00064294394282023,0.010734005726513,0.000115218878936813,0.162808890973592,0.440694611886896,0.0447688528404055,0.351727644299107
"result.469",0.000643258462728144,0.0107362556258986,0.000115267184864639,0.162310997980076,0.440848888886749,0.0447981749840755,0.352041938149099
"result.470",0.000643572982636058,0.0107385098649977,0.000115315594120653,0.161813104986561,0.441003165886602,0.0448274971277456,0.352356231999091
"result.471",0.000643887502543973,0.0107407684410779,0.000115364106704855,0.161315211993045,0.441157442886455,0.0448568192714157,0.352670525849084
"result.472",0.000644202022451887,0.0107430313514038,0.000115412722617245,0.160817318999529,0.441311719886309,0.0448861414150857,0.352984819699076
"result.473",0.000644516542359801,0.010745298593237,0.000115461441857822,0.160319426006014,0.441465996886162,0.0449154635587558,0.353299113549068
"result.474",0.000644831062267715,0.0107475701638364,0.000115510264426587,0.159821533012498,0.441620273886015,0.0449447857024258,0.353613407399061
"result.475",0.000645145582175629,0.0107498460604578,0.00011555919032354,0.159323640018983,0.441774550885869,0.0449741078460959,0.353927701249053
"result.476",0.000645460102083544,0.0107521262803541,0.000115608219548682,0.158825747025467,0.441928827885722,0.0450034299897659,0.354241995099045
"result.477",0.000645774621991458,0.0107544108207754,0.00011565735210201,0.158327854031952,0.442083104885575,0.045032752133436,0.354556288949037
"result.478",0.000646089141899372,0.0107566996789688,0.000115706587983527,0.157829961038436,0.442237381885428,0.045062074277106,0.35487058279903
"result.479",0.000646403661807286,0.0107589928521787,0.000115755927193232,0.15733206804492,0.442391658885282,0.0450913964207761,0.355184876649022
"result.480",0.000646718181715201,0.0107612903376465,0.000115805369731124,0.156834175051404,0.442545935885135,0.0451207185644461,0.355499170499014
"result.481",0.000647032701623115,0.010763592132611,0.000115854915597205,0.156336282057889,0.442700212884988,0.0451500407081162,0.355813464349007
"result.482",0.000647347221531029,0.0107658982343078,0.000115904564791473,0.155838389064373,0.442854489884842,0.0451793628517862,0.356127758198999
"result.483",0.000647661741438943,0.0107682086399702,0.000115954317313929,0.155340496070857,0.443008766884695,0.0452086849954563,0.356442052048991
"result.484",0.000647976261346858,0.0107705233468283,0.000116004173164573,0.154842603077342,0.443163043884548,0.0452380071391263,0.356756345898984
"result.485",0.000648290781254772,0.0107728423521095,0.000116054132343405,0.154344710083826,0.443317320884402,0.0452673292827964,0.357070639748976
"result.486",0.000648605301162686,0.0107751656530387,0.000116104194850424,0.15384681709031,0.443471597884255,0.0452966514264664,0.357384933598968
"result.487",0.0006489198210706,0.0107774932468377,0.000116154360685632,0.153348924096795,0.443625874884108,0.0453259735701365,0.357699227448961
"result.488",0.000649234340978514,0.0107798251307258,0.000116204629849027,0.152851031103279,0.443780151883961,0.0453552957138065,0.358013521298953
"result.489",0.000649548860886429,0.0107821613019195,0.00011625500234061,0.152353138109763,0.443934428883815,0.0453846178574766,0.358327815148945
"result.490",0.000649863380794343,0.0107845017576326,0.000116305478160382,0.151855245116248,0.444088705883668,0.0454139400011466,0.358642108998938
"result.491",0.000650177900702257,0.0107868464950763,0.00011635605730834,0.151357352122732,0.444242982883521,0.0454432621448167,0.35895640284893
"result.492",0.000650492420610171,0.010789195511459,0.000116406739784487,0.150859459129216,0.444397259883375,0.0454725842884867,0.359270696698922
"result.493",0.000650806940518086,0.0107915488039865,0.000116457525588822,0.150361566135701,0.444551536883228,0.0455019064321568,0.359584990548915
"result.494",0.000651121460426,0.0107939063698619,0.000116508414721345,0.149863673142185,0.444705813883081,0.0455312285758268,0.359899284398907
"result.495",0.000651435980333914,0.0107962682062857,0.000116559407182055,0.14936578014867,0.444860090882934,0.0455605507194969,0.360213578248899
"result.496",0.000651750500241828,0.0107986343104558,0.000116610502970953,0.148867887155154,0.445014367882788,0.0455898728631669,0.360527872098891
"result.497",0.000652065020149742,0.0108010046795675,0.000116661702088039,0.148369994161639,0.445168644882641,0.045619195006837,0.360842165948884
"result.498",0.000652379540057657,0.0108033793108135,0.000116713004533313,0.147872101168123,0.445322921882494,0.045648517150507,0.361156459798876
"result.499",0.000652694059965571,0.0108057582013839,0.000116764410306775,0.147374208174607,0.445477198882348,0.0456778392941771,0.361470753648868
"result.500",0.000653008579873485,0.0108081413484662,0.000116815919408425,0.146876315181092,0.445631475882201,0.0457071614378471,0.361785047498861
"result.501",0.000653323099781399,0.0108105287492455,0.000116867531838263,0.146378422187576,0.445785752882054,0.0457364835815172,0.362099341348853
"result.502",0.000653637619689314,0.0108129204009041,0.000116919247596288,0.14588052919406,0.445940029881907,0.0457658057251872,0.362413635198845
"result.503",0.000653952139597228,0.0108153163006221,0.000116971066682502,0.145382636200544,0.446094306881761,0.0457951278688573,0.362727929048838
"result.504",0.000654266659505142,0.0108177164455768,0.000117022989096903,0.144884743207029,0.446248583881614,0.0458244500125273,0.36304222289883
"result.505",0.000654581179413056,0.0108201208329432,0.000117075014839492,0.144386850213513,0.446402860881467,0.0458537721561974,0.363356516748822
"result.506",0.000654895699320971,0.0108225294598938,0.000117127143910269,0.143888957219998,0.446557137881321,0.0458830942998674,0.363670810598815
"result.507",0.000655210219228885,0.0108249423235985,0.000117179376309233,0.143391064226482,0.446711414881174,0.0459124164435375,0.363985104448807
"result.508",0.000655524739136799,0.0108273594212248,0.000117231712036386,0.142893171232966,0.446865691881027,0.0459417385872075,0.364299398298799
"result.509",0.000655839259044713,0.010829780749938,0.000117284151091727,0.142395278239451,0.44701996888088,0.0459710607308776,0.364613692148791
"result.510",0.000656153778952627,0.0108322063069005,0.000117336693475255,0.141897385245935,0.447174245880734,0.0460003828745477,0.364927985998784
"result.511",0.000656468298860542,0.0108346360892727,0.000117389339186971,0.141399492252419,0.447328522880587,0.0460297050182177,0.365242279848776
"result.512",0.000656782818768456,0.0108370700942125,0.000117442088226875,0.140901599258904,0.44748279988044,0.0460590271618878,0.365556573698768
"result.513",0.00065709733867637,0.0108395083188753,0.000117494940594967,0.140403706265388,0.447637076880294,0.0460883493055578,0.365870867548761
"result.514",0.000657411858584284,0.0108419507604142,0.000117547896291247,0.139905813271872,0.447791353880147,0.0461176714492279,0.366185161398753
"result.515",0.000657726378492199,0.0108443974159801,0.000117600955315715,0.139407920278357,0.44794563088,0.0461469935928979,0.366499455248745
"result.516",0.000658040898400113,0.0108468482827211,0.00011765411766837,0.138910027284841,0.448099907879853,0.046176315736568,0.366813749098738
"result.517",0.000658355418308027,0.0108493033577836,0.000117707383349214,0.138412134291325,0.448254184879707,0.046205637880238,0.36712804294873
"result.518",0.000658669938215941,0.0108517626383111,0.000117760752358245,0.13791424129781,0.44840846187956,0.0462349600239081,0.367442336798722
"result.519",0.000658984458123856,0.0108542261214452,0.000117814224695464,0.137416348304294,0.448562738879413,0.0462642821675781,0.367756630648715
"result.520",0.00065929897803177,0.0108566938043251,0.000117867800360871,0.136918455310778,0.448717015879267,0.0462936043112482,0.368070924498707
"result.521",0.000659613497939684,0.0108591656840876,0.000117921479354466,0.136420562317263,0.44887129287912,0.0463229264549182,0.368385218348699
"result.522",0.000659928017847598,0.0108616417578674,0.000117975261676249,0.135922669323747,0.449025569878973,0.0463522485985883,0.368699512198691
"result.523",0.000660242537755512,0.0108641220227968,0.000118029147326219,0.135424776330232,0.449179846878826,0.0463815707422583,0.369013806048684
"result.524",0.000660557057663427,0.0108666064760061,0.000118083136304378,0.134926883336716,0.44933412387868,0.0464108928859284,0.369328099898676
"result.525",0.000660871577571341,0.0108690951146231,0.000118137228610724,0.1344289903432,0.449488400878533,0.0464402150295984,0.369642393748668
"result.526",0.000661186097479255,0.0108715879357736,0.000118191424245258,0.133931097349684,0.449642677878386,0.0464695371732685,0.369956687598661
"result.527",0.000661500617387169,0.0108740849365811,0.00011824572320798,0.133433204356169,0.44979695487824,0.0464988593169385,0.370270981448653
"result.528",0.000661815137295084,0.010876586114167,0.00011830012549889,0.132935311362653,0.449951231878093,0.0465281814606086,0.370585275298645
"result.529",0.000662129657202998,0.0108790914656504,0.000118354631117988,0.132437418369138,0.450105508877946,0.0465575036042786,0.370899569148638
"result.530",0.000662444177110912,0.0108816009881485,0.000118409240065274,0.131939525375622,0.450259785877799,0.0465868257479487,0.37121386299863
"result.531",0.000662758697018826,0.010884114678776,0.000118463952340747,0.131441632382106,0.450414062877653,0.0466161478916187,0.371528156848622
"result.532",0.00066307321692674,0.0108866325346458,0.000118518767944409,0.130943739388591,0.450568339877506,0.0466454700352888,0.371842450698615
"result.533",0.000663387736834655,0.0108891545528685,0.000118573686876258,0.130445846395075,0.450722616877359,0.0466747921789588,0.372156744548607
"result.534",0.000663702256742569,0.0108916807305528,0.000118628709136295,0.129947953401559,0.450876893877213,0.0467041143226289,0.372471038398599
"result.535",0.000664016776650483,0.010894211064805,0.00011868383472452,0.129450060408044,0.451031170877066,0.0467334364662989,0.372785332248592
"result.536",0.000664331296558397,0.0108967455527296,0.000118739063640933,0.128952167414528,0.451185447876919,0.046762758609969,0.373099626098584
"result.537",0.000664645816466312,0.010899284191429,0.000118794395885533,0.128454274421012,0.451339724876772,0.046792080753639,0.373413919948576
"result.538",0.000664960336374226,0.0109018269780034,0.000118849831458322,0.127956381427497,0.451494001876626,0.0468214028973091,0.373728213798568
"result.539",0.00066527485628214,0.0109043739095511,0.000118905370359298,0.127458488433981,0.451648278876479,0.0468507250409791,0.374042507648561
"result.540",0.000665589376190054,0.0109069249831684,0.000118961012588463,0.126960595440465,0.451802555876332,0.0468800471846492,0.374356801498553
"result.541",0.000665903896097969,0.0109094801959495,0.000119016758145815,0.12646270244695,0.451956832876186,0.0469093693283192,0.374671095348545
"result.542",0.000666218416005883,0.0109120395449868,0.000119072607031355,0.125964809453434,0.452111109876039,0.0469386914719893,0.374985389198538
"result.543",0.000666532935913797,0.0109146030273704,0.000119128559245082,0.125466916459919,0.452265386875892,0.0469680136156593,0.37529968304853
"result.544",0.000666847455821711,0.0109171706401887,0.000119184614786998,0.124969023466403,0.452419663875745,0.0469973357593294,0.375613976898522
"result.545",0.000667161975729626,0.0109197423805281,0.000119240773657102,0.124471130472887,0.452573940875599,0.0470266579029995,0.375928270748515
"result.546",0.00066747649563754,0.010922318245473,0.000119297035855393,0.123973237479372,0.452728217875452,0.0470559800466695,0.376242564598507
"result.547",0.000667791015545454,0.010924898232106,0.000119353401381873,0.123475344485856,0.452882494875305,0.0470853021903396,0.376556858448499
"result.548",0.000668105535453368,0.0109274823375076,0.00011940987023654,0.12297745149234,0.453036771875159,0.0471146243340096,0.376871152298491
"result.549",0.000668420055361282,0.0109300705587565,0.000119466442419395,0.122479558498825,0.453191048875012,0.0471439464776797,0.377185446148484
"result.550",0.000668734575269197,0.0109326628929295,0.000119523117930438,0.121981665505309,0.453345325874865,0.0471732686213497,0.377499739998476
"result.551",0.000669049095177111,0.0109352593371016,0.000119579896769668,0.121483772511793,0.453499602874718,0.0472025907650198,0.377814033848469
"result.552",0.000669363615085025,0.0109378598883459,0.000119636778937087,0.120985879518278,0.453653879874572,0.0472319129086898,0.378128327698461
"result.553",0.000669678134992939,0.0109404645437337,0.000119693764432694,0.120487986524762,0.453808156874425,0.0472612350523599,0.378442621548453
"result.554",0.000669992654900854,0.0109430733003342,0.000119750853256488,0.119990093531246,0.453962433874278,0.0472905571960299,0.378756915398446
"result.555",0.000670307174808768,0.0109456861552152,0.00011980804540847,0.119492200537731,0.454116710874132,0.0473198793397,0.379071209248438
"result.556",0.000670621694716682,0.0109483031054424,0.00011986534088864,0.118994307544215,0.454270987873985,0.04734920148337,0.37938550309843
"result.557",0.000670936214624596,0.0109509241480798,0.000119922739696998,0.1184964145507,0.454425264873838,0.0473785236270401,0.379699796948422
"result.558",0.00067125073453251,0.0109535492801897,0.000119980241833544,0.117998521557184,0.454579541873691,0.0474078457707101,0.380014090798415
"result.559",0.000671565254440425,0.0109561784988324,0.000120037847298278,0.117500628563668,0.454733818873545,0.0474371679143802,0.380328384648407
"result.560",0.000671879774348339,0.0109588118010667,0.000120095556091199,0.117002735570153,0.454888095873398,0.0474664900580502,0.380642678498399
"result.561",0.000672194294256253,0.0109614491839496,0.000120153368212308,0.116504842576637,0.455042372873251,0.0474958122017203,0.380956972348392
"result.562",0.000672508814164167,0.0109640906445362,0.000120211283661606,0.116006949583121,0.455196649873105,0.0475251343453903,0.381271266198384
"result.563",0.000672823334072082,0.0109667361798801,0.000120269302439091,0.115509056589606,0.455350926872958,0.0475544564890604,0.381585560048376
"result.564",0.000673137853979996,0.0109693857870331,0.000120327424544764,0.11501116359609,0.455505203872811,0.0475837786327304,0.381899853898368
"result.565",0.00067345237388791,0.0109720394630454,0.000120385649978625,0.114513270602574,0.455659480872664,0.0476131007764005,0.382214147748361
"result.566",0.000673766893795824,0.0109746972049653,0.000120443978740673,0.114015377609059,0.455813757872518,0.0476424229200705,0.382528441598353
"result.567",0.000674081413703738,0.0109773590098397,0.00012050241083091,0.113517484615543,0.455968034872371,0.0476717450637406,0.382842735448345
"result.568",0.000674395933611653,0.0109800248747138,0.000120560946249334,0.113019591622027,0.456122311872224,0.0477010672074106,0.383157029298338
"result.569",0.000674710453519567,0.010982694796631,0.000120619584995947,0.112521698628512,0.456276588872078,0.0477303893510807,0.38347132314833
"result.570",0.000675024973427481,0.0109853687726333,0.000120678327070747,0.112023805634996,0.456430865871931,0.0477597114947507,0.383785616998322
"result.571",0.000675339493335395,0.0109880467997609,0.000120737172473735,0.11152591264148,0.456585142871784,0.0477890336384208,0.384099910848315
"result.572",0.00067565401324331,0.0109907288750524,0.000120796121204911,0.111028019647965,0.456739419871637,0.0478183557820908,0.384414204698307
"result.573",0.000675968533151224,0.010993414995545,0.000120855173264274,0.110530126654449,0.456893696871491,0.0478476779257609,0.384728498548299
"result.574",0.000676283053059138,0.0109961051582743,0.000120914328651826,0.110032233660933,0.457047973871344,0.0478770000694309,0.385042792398292
"result.575",0.000676597572967052,0.0109987993602741,0.000120973587367566,0.109534340667418,0.457202250871197,0.047906322213101,0.385357086248284
"result.576",0.000676912092874967,0.0110014975985769,0.000121032949411493,0.109036447673902,0.457356527871051,0.047935644356771,0.385671380098276
"result.577",0.000677226612782881,0.0110041998702136,0.000121092414783608,0.108538554680386,0.457510804870904,0.0479649665004411,0.385985673948269
"result.578",0.000677541132690795,0.0110069061722135,0.000121151983483911,0.108040661686871,0.457665081870757,0.0479942886441111,0.386299967798261
"result.579",0.000677855652598709,0.0110096165016045,0.000121211655512402,0.107542768693355,0.45781935887061,0.0480236107877812,0.386614261648253
"result.580",0.000678170172506623,0.011012330855413,0.000121271430869081,0.107044875699839,0.457973635870464,0.0480529329314512,0.386928555498246
"result.581",0.000678484692414538,0.0110150492306638,0.000121331309553948,0.106546982706324,0.458127912870317,0.0480822550751213,0.387242849348238
"result.582",0.000678799212322452,0.0110177716243804,0.000121391291567002,0.106049089712808,0.45828218987017,0.0481115772187914,0.38755714319823
"result.583",0.000679113732230366,0.0110204980335847,0.000121451376908244,0.105551196719293,0.458436466870024,0.0481408993624614,0.387871437048222
"result.584",0.00067942825213828,0.0110232284552972,0.000121511565577675,0.105053303725777,0.458590743869877,0.0481702215061314,0.388185730898215
"result.585",0.000679742772046195,0.0110259628865371,0.000121571857575293,0.104555410732261,0.45874502086973,0.0481995436498015,0.388500024748207
"result.586",0.000680057291954109,0.0110287013243219,0.000121632252901099,0.104057517738746,0.458899297869583,0.0482288657934716,0.388814318598199
"result.587",0.000680371811862023,0.0110314437656679,0.000121692751555093,0.10355962474523,0.459053574869437,0.0482581879371416,0.389128612448192
"result.588",0.000680686331769937,0.01103419020759,0.000121753353537274,0.103061731751714,0.45920785186929,0.0482875100808117,0.389442906298184
"result.589",0.000681000851677852,0.0110369406471016,0.000121814058847644,0.102563838758198,0.459362128869143,0.0483168322244817,0.389757200148176
"result.590",0.000681315371585766,0.0110396950812149,0.000121874867486201,0.102065945764683,0.459516405868997,0.0483461543681518,0.390071493998169
"result.591",0.00068162989149368,0.0110424535069407,0.000121935779452946,0.101568052771167,0.45967068286885,0.0483754765118218,0.390385787848161
"result.592",0.000681944411401594,0.0110452159212883,0.00012199679474788,0.101070159777652,0.459824959868703,0.0484047986554918,0.390700081698153
"result.593",0.000682258931309508,0.0110479823212658,0.000122057913371001,0.100572266784136,0.459979236868556,0.0484341207991619,0.391014375548145
"result.594",0.000682573451217422,0.0110507527038799,0.000122119135322309,0.100074373790621,0.46013351386841,0.048463442942832,0.391328669398138
"result.595",0.000682887971125337,0.0110535270661362,0.000122180460601806,0.0995764807971048,0.460287790868263,0.048492765086502,0.39164296324813
"result.596",0.000683202491033251,0.0110563054050388,0.000122241889209491,0.0990785878035893,0.460442067868116,0.0485220872301721,0.391957257098122
"result.597",0.000683517010941165,0.0110590877175906,0.000122303421145363,0.0985806948100735,0.46059634486797,0.0485514093738421,0.392271550948115
"result.598",0.00068383153084908,0.0110618740007932,0.000122365056409424,0.0980828018165576,0.460750621867823,0.0485807315175122,0.392585844798107
"result.599",0.000684146050756994,0.0110646642516469,0.000122426795001672,0.0975849088230423,0.460904898867676,0.0486100536611822,0.392900138648099
"result.600",0.000684460570664908,0.0110674584671508,0.000122488636922108,0.0970870158295267,0.461059175867529,0.0486393758048523,0.393214432498092
"result.601",0.000684775090572822,0.0110702566443029,0.000122550582170732,0.0965891228360109,0.461213452867383,0.0486686979485223,0.393528726348084
"result.602",0.000685089610480737,0.0110730587800997,0.000122612630747544,0.0960912298424952,0.461367729867236,0.0486980200921924,0.393843020198076
"result.603",0.000685404130388651,0.0110758648715368,0.000122674782652543,0.0955933368489796,0.461522006867089,0.0487273422358624,0.394157314048069
"result.604",0.000685718650296565,0.0110786749156084,0.000122737037885731,0.095095443855464,0.461676283866943,0.0487566643795325,0.394471607898061
"result.605",0.000686033170204479,0.0110814889093075,0.000122799396447106,0.0945975508619483,0.461830560866796,0.0487859865232025,0.394785901748053
"result.606",0.000686347690112393,0.0110843068496262,0.000122861858336669,0.0940996578684327,0.461984837866649,0.0488153086668726,0.395100195598046
"result.607",0.000686662210020308,0.011087128733555,0.00012292442355442,0.0936017648749169,0.462139114866502,0.0488446308105426,0.395414489448038
"result.608",0.000686976729928222,0.0110899545580836,0.000122987092100359,0.0931038718814013,0.462293391866356,0.0488739529542127,0.39572878329803
"result.609",0.000687291249836136,0.0110927843202005,0.000123049863974486,0.0926059788878858,0.462447668866209,0.0489032750978827,0.396043077148023
"result.610",0.00068760576974405,0.011095618016893,0.000123112739176801,0.0921080858943702,0.462601945866062,0.0489325972415528,0.396357370998015
"result.611",0.000687920289651964,0.0110984556451474,0.000123175717707303,0.0916101929008545,0.462756222865916,0.0489619193852228,0.396671664848007
"result.612",0.000688234809559879,0.0111012972019487,0.000123238799565994,0.0911122999073387,0.462910499865769,0.0489912415288929,0.396985958697999
"result.613",0.000688549329467793,0.011104142684281,0.000123301984752872,0.0906144069138232,0.463064776865622,0.0490205636725629,0.397300252547992
"result.614",0.000688863849375707,0.0111069920891274,0.000123365273267938,0.0901165139203073,0.463219053865476,0.049049885816233,0.397614546397984
"result.615",0.000689178369283622,0.0111098454134696,0.000123428665111192,0.0896186209267916,0.463373330865329,0.049079207959903,0.397928840247977
"result.616",0.000689492889191536,0.0111127026542887,0.000123492160282634,0.0891207279332761,0.463527607865182,0.0491085301035731,0.398243134097969
"result.617",0.00068980740909945,0.0111155638085643,0.000123555758782264,0.0886228349397607,0.463681884865035,0.0491378522472431,0.398557427947961
"result.618",0.000690121929007364,0.0111184288732753,0.000123619460610081,0.088124941946245,0.463836161864889,0.0491671743909132,0.398871721797953
"result.619",0.000690436448915278,0.0111212978453995,0.000123683265766087,0.0876270489527293,0.463990438864742,0.0491964965345832,0.399186015647946
"result.620",0.000690750968823193,0.0111241707219136,0.00012374717425028,0.0871291559592136,0.464144715864595,0.0492258186782533,0.399500309497938
"result.621",0.000691065488731107,0.0111270474997935,0.000123811186062661,0.086631262965698,0.464298992864448,0.0492551408219233,0.39981460334793
"result.622",0.000691380008639021,0.011129928176014,0.00012387530120323,0.0861333699721824,0.464453269864302,0.0492844629655934,0.400128897197923
"result.623",0.000691694528546935,0.0111328127475489,0.000123939519671987,0.0856354769786665,0.464607546864155,0.0493137851092634,0.400443191047915
"result.624",0.00069200904845485,0.0111357012113711,0.000124003841468932,0.0851375839851509,0.464761823864008,0.0493431072529335,0.400757484897907
"result.625",0.000692323568362764,0.0111385935644526,0.000124068266594065,0.0846396909916354,0.464916100863862,0.0493724293966036,0.401071778747899
"result.626",0.000692638088270678,0.0111414898037644,0.000124132795047385,0.0841417979981199,0.465070377863715,0.0494017515402736,0.401386072597892
"result.627",0.000692952608178592,0.0111443899262765,0.000124197426828893,0.0836439050046041,0.465224654863568,0.0494310736839436,0.401700366447884
"result.628",0.000693267128086506,0.0111472939289583,0.00012426216193859,0.0831460120110885,0.465378931863421,0.0494603958276137,0.402014660297876
"result.629",0.000693581647994421,0.0111502018087779,0.000124327000376474,0.0826481190175727,0.465533208863275,0.0494897179712838,0.402328954147869
"result.630",0.000693896167902335,0.0111531135627028,0.000124391942142546,0.0821502260240572,0.465687485863128,0.0495190401149538,0.402643247997861
"result.631",0.000694210687810249,0.0111560291876996,0.000124456987236806,0.0816523330305416,0.465841762862981,0.0495483622586239,0.402957541847853
"result.632",0.000694525207718163,0.0111589486807339,0.000124522135659253,0.0811544400370257,0.465996039862835,0.0495776844022939,0.403271835697846
"result.633",0.000694839727626078,0.0111618720387706,0.000124587387409889,0.0806565470435101,0.466150316862688,0.049607006545964,0.403586129547838
"result.634",0.000695154247533992,0.0111647992587736,0.000124652742488712,0.0801586540499946,0.466304593862541,0.049636328689634,0.40390042339783
"result.635",0.000695468767441906,0.0111677303377062,0.000124718200895723,0.0796607610564789,0.466458870862394,0.0496656508333041,0.404214717247823
"result.636",0.00069578328734982,0.0111706652725307,0.000124783762630922,0.0791628680629633,0.466613147862248,0.0496949729769741,0.404529011097815
"result.637",0.000696097807257735,0.0111736040602086,0.000124849427694309,0.0786649750694475,0.466767424862101,0.0497242951206442,0.404843304947807
"result.638",0.000696412327165649,0.0111765466977007,0.000124915196085884,0.078167082075932,0.466921701861954,0.0497536172643142,0.4051575987978
"result.639",0.000696726847073563,0.011179493181967,0.000124981067805647,0.0776691890824165,0.467075978861808,0.0497829394079843,0.405471892647792
"result.640",0.000697041366981477,0.0111824435099668,0.000125047042853598,0.0771712960889008,0.467230255861661,0.0498122615516543,0.405786186497784
"result.641",0.000697355886889391,0.0111853976786584,0.000125113121229736,0.076673403095385,0.467384532861514,0.0498415836953244,0.406100480347776
"result.642",0.000697670406797306,0.0111883556849996,0.000125179302934062,0.0761755101018694,0.467538809861367,0.0498709058389944,0.406414774197769
